date,from_currency,to_currency,exchange
16/05/2023,USD,AUD,1.49867
16/05/2023,USD,CAD,1.34657
16/05/2023,USD,EUR,0.91903
16/05/2023,USD,GBP,0.79899
16/05/2023,USD,USD,1
17/05/2023,AUD,AUD,1
17/05/2023,AUD,CAD,0.89774
17/05/2023,AUD,EUR,0.61451
17/05/2023,AUD,GBP,0.53398
17/05/2023,AUD,USD,0.66546
17/05/2023,CAD,AUD,1.1139
17/05/2023,CAD,CAD,1
17/05/2023,CAD,EUR,0.68451
17/05/2023,CAD,GBP,0.5948
17/05/2023,CAD,USD,0.74126
17/05/2023,EUR,AUD,1.6273
17/05/2023,EUR,CAD,1.4609
17/05/2023,EUR,EUR,1
17/05/2023,EUR,GBP,0.86895
17/05/2023,EUR,USD,1.0829
17/05/2023,GBP,AUD,1.87272
17/05/2023,GBP,CAD,1.68122
17/05/2023,GBP,EUR,1.15081
17/05/2023,GBP,GBP,1
17/05/2023,GBP,USD,1.24622
17/05/2023,USD,AUD,1.50272
17/05/2023,USD,CAD,1.34906
17/05/2023,USD,EUR,0.92345
17/05/2023,USD,GBP,0.80243
17/05/2023,USD,USD,1
18/05/2023,AUD,AUD,1
18/05/2023,AUD,CAD,0.89457
18/05/2023,AUD,EUR,0.61406
18/05/2023,AUD,GBP,0.53356
18/05/2023,AUD,USD,0.66399
18/05/2023,CAD,AUD,1.11786
18/05/2023,CAD,CAD,1
18/05/2023,CAD,EUR,0.68644
18/05/2023,CAD,GBP,0.59644
18/05/2023,CAD,USD,0.74224
18/05/2023,EUR,AUD,1.6285
18/05/2023,EUR,CAD,1.4568
18/05/2023,EUR,EUR,1
18/05/2023,EUR,GBP,0.8689
18/05/2023,EUR,USD,1.0813
18/05/2023,GBP,AUD,1.87421
18/05/2023,GBP,CAD,1.6766
18/05/2023,GBP,EUR,1.15088
18/05/2023,GBP,GBP,1
18/05/2023,GBP,USD,1.24445
18/05/2023,USD,AUD,1.50606
18/05/2023,USD,CAD,1.34727
18/05/2023,USD,EUR,0.92481
18/05/2023,USD,GBP,0.80357
18/05/2023,USD,USD,1
19/05/2023,AUD,AUD,1
19/05/2023,AUD,CAD,0.89797
19/05/2023,AUD,EUR,0.6161
19/05/2023,AUD,GBP,0.53503
19/05/2023,AUD,USD,0.66589
19/05/2023,CAD,AUD,1.11362
19/05/2023,CAD,CAD,1
19/05/2023,CAD,EUR,0.68611
19/05/2023,CAD,GBP,0.59581
19/05/2023,CAD,USD,0.74154
19/05/2023,EUR,AUD,1.6231
19/05/2023,EUR,CAD,1.4575
19/05/2023,EUR,EUR,1
19/05/2023,EUR,GBP,0.8684
19/05/2023,EUR,USD,1.0808
19/05/2023,GBP,AUD,1.86907
19/05/2023,GBP,CAD,1.67837
19/05/2023,GBP,EUR,1.15154
19/05/2023,GBP,GBP,1
19/05/2023,GBP,USD,1.24459
19/05/2023,USD,AUD,1.50176
19/05/2023,USD,CAD,1.34854
19/05/2023,USD,EUR,0.92524
19/05/2023,USD,GBP,0.80348
19/05/2023,USD,USD,1
20/05/2023,AUD,AUD,1
20/05/2023,AUD,CAD,0.89797
20/05/2023,AUD,EUR,0.6161
20/05/2023,AUD,GBP,0.53503
20/05/2023,AUD,USD,0.66589
20/05/2023,CAD,AUD,1.11362
20/05/2023,CAD,CAD,1
20/05/2023,CAD,EUR,0.68611
20/05/2023,CAD,GBP,0.59581
20/05/2023,CAD,USD,0.74154
20/05/2023,EUR,AUD,1.6231
20/05/2023,EUR,CAD,1.4575
20/05/2023,EUR,EUR,1
20/05/2023,EUR,GBP,0.8684
20/05/2023,EUR,USD,1.0808
20/05/2023,GBP,AUD,1.86907
20/05/2023,GBP,CAD,1.67837
20/05/2023,GBP,EUR,1.15154
20/05/2023,GBP,GBP,1
20/05/2023,GBP,USD,1.24459
20/05/2023,USD,AUD,1.50176
20/05/2023,USD,CAD,1.34854
20/05/2023,USD,EUR,0.92524
20/05/2023,USD,GBP,0.80348
20/05/2023,USD,USD,1
21/05/2023,AUD,AUD,1
21/05/2023,AUD,CAD,0.89797
21/05/2023,AUD,EUR,0.6161
21/05/2023,AUD,GBP,0.53503
21/05/2023,AUD,USD,0.66589
21/05/2023,CAD,AUD,1.11362
21/05/2023,CAD,CAD,1
21/05/2023,CAD,EUR,0.68611
21/05/2023,CAD,GBP,0.59581
21/05/2023,CAD,USD,0.74154
21/05/2023,EUR,AUD,1.6231
21/05/2023,EUR,CAD,1.4575
21/05/2023,EUR,EUR,1
21/05/2023,EUR,GBP,0.8684
21/05/2023,EUR,USD,1.0808
21/05/2023,GBP,AUD,1.86907
21/05/2023,GBP,CAD,1.67837
21/05/2023,GBP,EUR,1.15154
21/05/2023,GBP,GBP,1
21/05/2023,GBP,USD,1.24459
21/05/2023,USD,AUD,1.50176
21/05/2023,USD,CAD,1.34854
21/05/2023,USD,EUR,0.92524
21/05/2023,USD,GBP,0.80348
21/05/2023,USD,USD,1
22/05/2023,AUD,AUD,1
22/05/2023,AUD,CAD,0.89714
22/05/2023,AUD,EUR,0.61372
22/05/2023,AUD,GBP,0.53299
22/05/2023,AUD,USD,0.66417
22/05/2023,CAD,AUD,1.11465
22/05/2023,CAD,CAD,1
22/05/2023,CAD,EUR,0.68409
22/05/2023,CAD,GBP,0.5941
22/05/2023,CAD,USD,0.74032
22/05/2023,EUR,AUD,1.6294
22/05/2023,EUR,CAD,1.4618
22/05/2023,EUR,EUR,1
22/05/2023,EUR,GBP,0.86846
22/05/2023,EUR,USD,1.0822
22/05/2023,GBP,AUD,1.87619
22/05/2023,GBP,CAD,1.68321
22/05/2023,GBP,EUR,1.15146
22/05/2023,GBP,GBP,1
22/05/2023,GBP,USD,1.24611
22/05/2023,USD,AUD,1.50564
22/05/2023,USD,CAD,1.35077
22/05/2023,USD,EUR,0.92404
22/05/2023,USD,GBP,0.80249
22/05/2023,USD,USD,1
23/05/2023,AUD,AUD,1
23/05/2023,AUD,CAD,0.89491
23/05/2023,AUD,EUR,0.61418
23/05/2023,AUD,GBP,0.53429
23/05/2023,AUD,USD,0.66202
23/05/2023,CAD,AUD,1.11743
23/05/2023,CAD,CAD,1
23/05/2023,CAD,EUR,0.68629
23/05/2023,CAD,GBP,0.59703
23/05/2023,CAD,USD,0.73976
23/05/2023,EUR,AUD,1.6282
23/05/2023,EUR,CAD,1.4571
23/05/2023,EUR,EUR,1
23/05/2023,EUR,GBP,0.86993
23/05/2023,EUR,USD,1.0779
23/05/2023,GBP,AUD,1.87164
23/05/2023,GBP,CAD,1.67496
23/05/2023,GBP,EUR,1.14952
23/05/2023,GBP,GBP,1
23/05/2023,GBP,USD,1.23907
23/05/2023,USD,AUD,1.51053
23/05/2023,USD,CAD,1.3518
23/05/2023,USD,EUR,0.92773
23/05/2023,USD,GBP,0.80706
23/05/2023,USD,USD,1
24/05/2023,AUD,AUD,1
24/05/2023,AUD,CAD,0.89014
24/05/2023,AUD,EUR,0.60968
24/05/2023,AUD,GBP,0.53038
24/05/2023,AUD,USD,0.65754
24/05/2023,CAD,AUD,1.12342
24/05/2023,CAD,CAD,1
24/05/2023,CAD,EUR,0.68493
24/05/2023,CAD,GBP,0.59584
24/05/2023,CAD,USD,0.7387
24/05/2023,EUR,AUD,1.6402
24/05/2023,EUR,CAD,1.46
24/05/2023,EUR,EUR,1
24/05/2023,EUR,GBP,0.86993
24/05/2023,EUR,USD,1.0785
24/05/2023,GBP,AUD,1.88544
24/05/2023,GBP,CAD,1.6783
24/05/2023,GBP,EUR,1.14952
24/05/2023,GBP,GBP,1
24/05/2023,GBP,USD,1.23975
24/05/2023,USD,AUD,1.52082
24/05/2023,USD,CAD,1.35373
24/05/2023,USD,EUR,0.92721
24/05/2023,USD,GBP,0.80661
24/05/2023,USD,USD,1
25/05/2023,AUD,AUD,1
25/05/2023,AUD,CAD,0.88786
25/05/2023,AUD,EUR,0.60816
25/05/2023,AUD,GBP,0.52784
25/05/2023,AUD,USD,0.65286
25/05/2023,CAD,AUD,1.12631
25/05/2023,CAD,CAD,1
25/05/2023,CAD,EUR,0.68498
25/05/2023,CAD,GBP,0.59451
25/05/2023,CAD,USD,0.73532
25/05/2023,EUR,AUD,1.6443
25/05/2023,EUR,CAD,1.4599
25/05/2023,EUR,EUR,1
25/05/2023,EUR,GBP,0.86793
25/05/2023,EUR,USD,1.0735
25/05/2023,GBP,AUD,1.89451
25/05/2023,GBP,CAD,1.68205
25/05/2023,GBP,EUR,1.15217
25/05/2023,GBP,GBP,1
25/05/2023,GBP,USD,1.23685
25/05/2023,USD,AUD,1.53172
25/05/2023,USD,CAD,1.35994
25/05/2023,USD,EUR,0.93153
25/05/2023,USD,GBP,0.8085
25/05/2023,USD,USD,1
26/05/2023,AUD,AUD,1
26/05/2023,AUD,CAD,0.88996
26/05/2023,AUD,EUR,0.60831
26/05/2023,AUD,GBP,0.52809
26/05/2023,AUD,USD,0.65399
26/05/2023,CAD,AUD,1.12365
26/05/2023,CAD,CAD,1
26/05/2023,CAD,EUR,0.68353
26/05/2023,CAD,GBP,0.59339
26/05/2023,CAD,USD,0.73486
26/05/2023,EUR,AUD,1.6439
26/05/2023,EUR,CAD,1.463
26/05/2023,EUR,EUR,1
26/05/2023,EUR,GBP,0.86813
26/05/2023,EUR,USD,1.0751
26/05/2023,GBP,AUD,1.89361
26/05/2023,GBP,CAD,1.68523
26/05/2023,GBP,EUR,1.1519
26/05/2023,GBP,GBP,1
26/05/2023,GBP,USD,1.23841
26/05/2023,USD,AUD,1.52907
26/05/2023,USD,CAD,1.3608
26/05/2023,USD,EUR,0.93015
26/05/2023,USD,GBP,0.80749
26/05/2023,USD,USD,1
27/05/2023,AUD,AUD,1
27/05/2023,AUD,CAD,0.88996
27/05/2023,AUD,EUR,0.60831
27/05/2023,AUD,GBP,0.52809
27/05/2023,AUD,USD,0.65399
27/05/2023,CAD,AUD,1.12365
27/05/2023,CAD,CAD,1
27/05/2023,CAD,EUR,0.68353
27/05/2023,CAD,GBP,0.59339
27/05/2023,CAD,USD,0.73486
27/05/2023,EUR,AUD,1.6439
27/05/2023,EUR,CAD,1.463
27/05/2023,EUR,EUR,1
27/05/2023,EUR,GBP,0.86813
27/05/2023,EUR,USD,1.0751
27/05/2023,GBP,AUD,1.89361
27/05/2023,GBP,CAD,1.68523
27/05/2023,GBP,EUR,1.1519
27/05/2023,GBP,GBP,1
27/05/2023,GBP,USD,1.23841
27/05/2023,USD,AUD,1.52907
27/05/2023,USD,CAD,1.3608
27/05/2023,USD,EUR,0.93015
27/05/2023,USD,GBP,0.80749
27/05/2023,USD,USD,1
28/05/2023,AUD,AUD,1
28/05/2023,AUD,CAD,0.88996
28/05/2023,AUD,EUR,0.60831
28/05/2023,AUD,GBP,0.52809
28/05/2023,AUD,USD,0.65399
28/05/2023,CAD,AUD,1.12365
28/05/2023,CAD,CAD,1
28/05/2023,CAD,EUR,0.68353
28/05/2023,CAD,GBP,0.59339
28/05/2023,CAD,USD,0.73486
28/05/2023,EUR,AUD,1.6439
28/05/2023,EUR,CAD,1.463
28/05/2023,EUR,EUR,1
28/05/2023,EUR,GBP,0.86813
28/05/2023,EUR,USD,1.0751
28/05/2023,GBP,AUD,1.89361
28/05/2023,GBP,CAD,1.68523
28/05/2023,GBP,EUR,1.1519
28/05/2023,GBP,GBP,1
28/05/2023,GBP,USD,1.23841
28/05/2023,USD,AUD,1.52907
28/05/2023,USD,CAD,1.3608
28/05/2023,USD,EUR,0.93015
28/05/2023,USD,GBP,0.80749
28/05/2023,USD,USD,1
29/05/2023,AUD,AUD,1
29/05/2023,AUD,CAD,0.88892
29/05/2023,AUD,EUR,0.61035
29/05/2023,AUD,GBP,0.52982
29/05/2023,AUD,USD,0.65399
29/05/2023,CAD,AUD,1.12497
29/05/2023,CAD,CAD,1
29/05/2023,CAD,EUR,0.68662
29/05/2023,CAD,GBP,0.59602
29/05/2023,CAD,USD,0.73572
29/05/2023,EUR,AUD,1.6384
29/05/2023,EUR,CAD,1.4564
29/05/2023,EUR,EUR,1
29/05/2023,EUR,GBP,0.86805
29/05/2023,EUR,USD,1.0715
29/05/2023,GBP,AUD,1.88745
29/05/2023,GBP,CAD,1.67778
29/05/2023,GBP,EUR,1.15201
29/05/2023,GBP,GBP,1
29/05/2023,GBP,USD,1.23438
29/05/2023,USD,AUD,1.52907
29/05/2023,USD,CAD,1.35922
29/05/2023,USD,EUR,0.93327
29/05/2023,USD,GBP,0.81013
29/05/2023,USD,USD,1
30/05/2023,AUD,AUD,1
30/05/2023,AUD,CAD,0.88955
30/05/2023,AUD,EUR,0.60987
30/05/2023,AUD,GBP,0.52671
30/05/2023,AUD,USD,0.65524
30/05/2023,CAD,AUD,1.12416
30/05/2023,CAD,CAD,1
30/05/2023,CAD,EUR,0.68559
30/05/2023,CAD,GBP,0.59211
30/05/2023,CAD,USD,0.7366
30/05/2023,EUR,AUD,1.6397
30/05/2023,EUR,CAD,1.4586
30/05/2023,EUR,EUR,1
30/05/2023,EUR,GBP,0.86365
30/05/2023,EUR,USD,1.0744
30/05/2023,GBP,AUD,1.89857
30/05/2023,GBP,CAD,1.68888
30/05/2023,GBP,EUR,1.15788
30/05/2023,GBP,GBP,1
30/05/2023,GBP,USD,1.24402
30/05/2023,USD,AUD,1.52615
30/05/2023,USD,CAD,1.35759
30/05/2023,USD,EUR,0.93075
30/05/2023,USD,GBP,0.80384
30/05/2023,USD,USD,1
31/05/2023,AUD,AUD,1
31/05/2023,AUD,CAD,0.88392
31/05/2023,AUD,EUR,0.60617
31/05/2023,AUD,GBP,0.52376
31/05/2023,AUD,USD,0.64757
31/05/2023,CAD,AUD,1.13133
31/05/2023,CAD,CAD,1
31/05/2023,CAD,EUR,0.68578
31/05/2023,CAD,GBP,0.59255
31/05/2023,CAD,USD,0.73262
31/05/2023,EUR,AUD,1.6497
31/05/2023,EUR,CAD,1.4582
31/05/2023,EUR,EUR,1
31/05/2023,EUR,GBP,0.86405
31/05/2023,EUR,USD,1.0683
31/05/2023,GBP,AUD,1.90926
31/05/2023,GBP,CAD,1.68763
31/05/2023,GBP,EUR,1.15734
31/05/2023,GBP,GBP,1
31/05/2023,GBP,USD,1.23639
31/05/2023,USD,AUD,1.54423
31/05/2023,USD,CAD,1.36497
31/05/2023,USD,EUR,0.93607
31/05/2023,USD,GBP,0.80881
31/05/2023,USD,USD,1
01/06/2023,AUD,AUD,1
01/06/2023,AUD,CAD,0.88462
01/06/2023,AUD,EUR,0.6095
01/06/2023,AUD,GBP,0.52309
01/06/2023,AUD,USD,0.65198
01/06/2023,CAD,AUD,1.13043
01/06/2023,CAD,CAD,1
01/06/2023,CAD,EUR,0.68899
01/06/2023,CAD,GBP,0.59131
01/06/2023,CAD,USD,0.73701
01/06/2023,EUR,AUD,1.6407
01/06/2023,EUR,CAD,1.4514
01/06/2023,EUR,EUR,1
01/06/2023,EUR,GBP,0.85823
01/06/2023,EUR,USD,1.0697
01/06/2023,GBP,AUD,1.91173
01/06/2023,GBP,CAD,1.69116
01/06/2023,GBP,EUR,1.16519
01/06/2023,GBP,GBP,1
01/06/2023,GBP,USD,1.2464
01/06/2023,USD,AUD,1.53379
01/06/2023,USD,CAD,1.35683
01/06/2023,USD,EUR,0.93484
01/06/2023,USD,GBP,0.80231
01/06/2023,USD,USD,1
02/06/2023,AUD,AUD,1
02/06/2023,AUD,CAD,0.88891
02/06/2023,AUD,EUR,0.61546
02/06/2023,AUD,GBP,0.52887
02/06/2023,AUD,USD,0.66242
02/06/2023,CAD,AUD,1.12497
02/06/2023,CAD,CAD,1
02/06/2023,CAD,EUR,0.69238
02/06/2023,CAD,GBP,0.59496
02/06/2023,CAD,USD,0.74521
02/06/2023,EUR,AUD,1.6248
02/06/2023,EUR,CAD,1.4443
02/06/2023,EUR,EUR,1
02/06/2023,EUR,GBP,0.8593
02/06/2023,EUR,USD,1.0763
02/06/2023,GBP,AUD,1.89084
02/06/2023,GBP,CAD,1.68079
02/06/2023,GBP,EUR,1.16374
02/06/2023,GBP,GBP,1
02/06/2023,GBP,USD,1.25253
02/06/2023,USD,AUD,1.50962
02/06/2023,USD,CAD,1.34191
02/06/2023,USD,EUR,0.92911
02/06/2023,USD,GBP,0.79838
02/06/2023,USD,USD,1
03/06/2023,AUD,AUD,1
03/06/2023,AUD,CAD,0.88891
03/06/2023,AUD,EUR,0.61546
03/06/2023,AUD,GBP,0.52887
03/06/2023,AUD,USD,0.66242
03/06/2023,CAD,AUD,1.12497
03/06/2023,CAD,CAD,1
03/06/2023,CAD,EUR,0.69238
03/06/2023,CAD,GBP,0.59496
03/06/2023,CAD,USD,0.74521
03/06/2023,EUR,AUD,1.6248
03/06/2023,EUR,CAD,1.4443
03/06/2023,EUR,EUR,1
03/06/2023,EUR,GBP,0.8593
03/06/2023,EUR,USD,1.0763
03/06/2023,GBP,AUD,1.89084
03/06/2023,GBP,CAD,1.68079
03/06/2023,GBP,EUR,1.16374
03/06/2023,GBP,GBP,1
03/06/2023,GBP,USD,1.25253
03/06/2023,USD,AUD,1.50962
03/06/2023,USD,CAD,1.34191
03/06/2023,USD,EUR,0.92911
03/06/2023,USD,GBP,0.79838
03/06/2023,USD,USD,1
04/06/2023,AUD,AUD,1
04/06/2023,AUD,CAD,0.88891
04/06/2023,AUD,EUR,0.61546
04/06/2023,AUD,GBP,0.52887
04/06/2023,AUD,USD,0.66242
04/06/2023,CAD,AUD,1.12497
04/06/2023,CAD,CAD,1
04/06/2023,CAD,EUR,0.69238
04/06/2023,CAD,GBP,0.59496
04/06/2023,CAD,USD,0.74521
04/06/2023,EUR,AUD,1.6248
04/06/2023,EUR,CAD,1.4443
04/06/2023,EUR,EUR,1
04/06/2023,EUR,GBP,0.8593
04/06/2023,EUR,USD,1.0763
04/06/2023,GBP,AUD,1.89084
04/06/2023,GBP,CAD,1.68079
04/06/2023,GBP,EUR,1.16374
04/06/2023,GBP,GBP,1
04/06/2023,GBP,USD,1.25253
04/06/2023,USD,AUD,1.50962
04/06/2023,USD,CAD,1.34191
04/06/2023,USD,EUR,0.92911
04/06/2023,USD,GBP,0.79838
04/06/2023,USD,USD,1
05/06/2023,AUD,AUD,1
05/06/2023,AUD,CAD,0.88581
05/06/2023,AUD,EUR,0.61656
05/06/2023,AUD,GBP,0.53223
05/06/2023,AUD,USD,0.6591
05/06/2023,CAD,AUD,1.12891
05/06/2023,CAD,CAD,1
05/06/2023,CAD,EUR,0.69604
05/06/2023,CAD,GBP,0.60084
05/06/2023,CAD,USD,0.74407
05/06/2023,EUR,AUD,1.6219
05/06/2023,EUR,CAD,1.4367
05/06/2023,EUR,EUR,1
05/06/2023,EUR,GBP,0.86323
05/06/2023,EUR,USD,1.069
05/06/2023,GBP,AUD,1.87887
05/06/2023,GBP,CAD,1.66433
05/06/2023,GBP,EUR,1.15844
05/06/2023,GBP,GBP,1
05/06/2023,GBP,USD,1.23837
05/06/2023,USD,AUD,1.51721
05/06/2023,USD,CAD,1.34397
05/06/2023,USD,EUR,0.93545
05/06/2023,USD,GBP,0.80751
05/06/2023,USD,USD,1
06/06/2023,AUD,AUD,1
06/06/2023,AUD,CAD,0.89425
06/06/2023,AUD,EUR,0.62352
06/06/2023,AUD,GBP,0.53687
06/06/2023,AUD,USD,0.66611
06/06/2023,CAD,AUD,1.11825
06/06/2023,CAD,CAD,1
06/06/2023,CAD,EUR,0.69725
06/06/2023,CAD,GBP,0.60036
06/06/2023,CAD,USD,0.74488
06/06/2023,EUR,AUD,1.6038
06/06/2023,EUR,CAD,1.4342
06/06/2023,EUR,EUR,1
06/06/2023,EUR,GBP,0.86103
06/06/2023,EUR,USD,1.0683
06/06/2023,GBP,AUD,1.86265
06/06/2023,GBP,CAD,1.66568
06/06/2023,GBP,EUR,1.1614
06/06/2023,GBP,GBP,1
06/06/2023,GBP,USD,1.24072
06/06/2023,USD,AUD,1.50126
06/06/2023,USD,CAD,1.34251
06/06/2023,USD,EUR,0.93607
06/06/2023,USD,GBP,0.80598
06/06/2023,USD,USD,1
07/06/2023,AUD,AUD,1
07/06/2023,AUD,CAD,0.89671
07/06/2023,AUD,EUR,0.62484
07/06/2023,AUD,GBP,0.53718
07/06/2023,AUD,USD,0.66965
07/06/2023,CAD,AUD,1.11518
07/06/2023,CAD,CAD,1
07/06/2023,CAD,EUR,0.69682
07/06/2023,CAD,GBP,0.59905
07/06/2023,CAD,USD,0.74678
07/06/2023,EUR,AUD,1.6004
07/06/2023,EUR,CAD,1.4351
07/06/2023,EUR,EUR,1
07/06/2023,EUR,GBP,0.8597
07/06/2023,EUR,USD,1.0717
07/06/2023,GBP,AUD,1.86158
07/06/2023,GBP,CAD,1.6693
07/06/2023,GBP,EUR,1.1632
07/06/2023,GBP,GBP,1
07/06/2023,GBP,USD,1.2466
07/06/2023,USD,AUD,1.49333
07/06/2023,USD,CAD,1.33909
07/06/2023,USD,EUR,0.9331
07/06/2023,USD,GBP,0.80218
07/06/2023,USD,USD,1
08/06/2023,AUD,AUD,1
08/06/2023,AUD,CAD,0.89297
08/06/2023,AUD,EUR,0.62263
08/06/2023,AUD,GBP,0.53616
08/06/2023,AUD,USD,0.66851
08/06/2023,CAD,AUD,1.11986
08/06/2023,CAD,CAD,1
08/06/2023,CAD,EUR,0.69725
08/06/2023,CAD,GBP,0.60043
08/06/2023,CAD,USD,0.74864
08/06/2023,EUR,AUD,1.6061
08/06/2023,EUR,CAD,1.4342
08/06/2023,EUR,EUR,1
08/06/2023,EUR,GBP,0.86113
08/06/2023,EUR,USD,1.0737
08/06/2023,GBP,AUD,1.86511
08/06/2023,GBP,CAD,1.66549
08/06/2023,GBP,EUR,1.16126
08/06/2023,GBP,GBP,1
08/06/2023,GBP,USD,1.24685
08/06/2023,USD,AUD,1.49586
08/06/2023,USD,CAD,1.33575
08/06/2023,USD,EUR,0.93136
08/06/2023,USD,GBP,0.80202
08/06/2023,USD,USD,1
09/06/2023,AUD,AUD,1
09/06/2023,AUD,CAD,0.89634
09/06/2023,AUD,EUR,0.6241
09/06/2023,AUD,GBP,0.53545
09/06/2023,AUD,USD,0.67278
09/06/2023,CAD,AUD,1.11565
09/06/2023,CAD,CAD,1
09/06/2023,CAD,EUR,0.69628
09/06/2023,CAD,GBP,0.59738
09/06/2023,CAD,USD,0.75059
09/06/2023,EUR,AUD,1.6023
09/06/2023,EUR,CAD,1.4362
09/06/2023,EUR,EUR,1
09/06/2023,EUR,GBP,0.85795
09/06/2023,EUR,USD,1.078
09/06/2023,GBP,AUD,1.86759
09/06/2023,GBP,CAD,1.67399
09/06/2023,GBP,EUR,1.16557
09/06/2023,GBP,GBP,1
09/06/2023,GBP,USD,1.25648
09/06/2023,USD,AUD,1.48636
09/06/2023,USD,CAD,1.33228
09/06/2023,USD,EUR,0.92764
09/06/2023,USD,GBP,0.79587
09/06/2023,USD,USD,1
10/06/2023,AUD,AUD,1
10/06/2023,AUD,CAD,0.89634
10/06/2023,AUD,EUR,0.6241
10/06/2023,AUD,GBP,0.53545
10/06/2023,AUD,USD,0.67278
10/06/2023,CAD,AUD,1.11565
10/06/2023,CAD,CAD,1
10/06/2023,CAD,EUR,0.69628
10/06/2023,CAD,GBP,0.59738
10/06/2023,CAD,USD,0.75059
10/06/2023,EUR,AUD,1.6023
10/06/2023,EUR,CAD,1.4362
10/06/2023,EUR,EUR,1
10/06/2023,EUR,GBP,0.85795
10/06/2023,EUR,USD,1.078
10/06/2023,GBP,AUD,1.86759
10/06/2023,GBP,CAD,1.67399
10/06/2023,GBP,EUR,1.16557
10/06/2023,GBP,GBP,1
10/06/2023,GBP,USD,1.25648
10/06/2023,USD,AUD,1.48636
10/06/2023,USD,CAD,1.33228
10/06/2023,USD,EUR,0.92764
10/06/2023,USD,GBP,0.79587
10/06/2023,USD,USD,1
11/06/2023,AUD,AUD,1
11/06/2023,AUD,CAD,0.89634
11/06/2023,AUD,EUR,0.6241
11/06/2023,AUD,GBP,0.53545
11/06/2023,AUD,USD,0.67278
11/06/2023,CAD,AUD,1.11565
11/06/2023,CAD,CAD,1
11/06/2023,CAD,EUR,0.69628
11/06/2023,CAD,GBP,0.59738
11/06/2023,CAD,USD,0.75059
11/06/2023,EUR,AUD,1.6023
11/06/2023,EUR,CAD,1.4362
11/06/2023,EUR,EUR,1
11/06/2023,EUR,GBP,0.85795
11/06/2023,EUR,USD,1.078
11/06/2023,GBP,AUD,1.86759
11/06/2023,GBP,CAD,1.67399
11/06/2023,GBP,EUR,1.16557
11/06/2023,GBP,GBP,1
11/06/2023,GBP,USD,1.25648
11/06/2023,USD,AUD,1.48636
11/06/2023,USD,CAD,1.33228
11/06/2023,USD,EUR,0.92764
11/06/2023,USD,GBP,0.79587
11/06/2023,USD,USD,1
12/06/2023,AUD,AUD,1
12/06/2023,AUD,CAD,0.90182
12/06/2023,AUD,EUR,0.62814
12/06/2023,AUD,GBP,0.53818
12/06/2023,AUD,USD,0.67619
12/06/2023,CAD,AUD,1.10887
12/06/2023,CAD,CAD,1
12/06/2023,CAD,EUR,0.69652
12/06/2023,CAD,GBP,0.59677
12/06/2023,CAD,USD,0.74981
12/06/2023,EUR,AUD,1.592
12/06/2023,EUR,CAD,1.4357
12/06/2023,EUR,EUR,1
12/06/2023,EUR,GBP,0.85678
12/06/2023,EUR,USD,1.0765
12/06/2023,GBP,AUD,1.85812
12/06/2023,GBP,CAD,1.67569
12/06/2023,GBP,EUR,1.16716
12/06/2023,GBP,GBP,1
12/06/2023,GBP,USD,1.25645
12/06/2023,USD,AUD,1.47887
12/06/2023,USD,CAD,1.33367
12/06/2023,USD,EUR,0.92894
12/06/2023,USD,GBP,0.79589
12/06/2023,USD,USD,1
13/06/2023,AUD,AUD,1
13/06/2023,AUD,CAD,0.9046
13/06/2023,AUD,EUR,0.62806
13/06/2023,AUD,GBP,0.53919
13/06/2023,AUD,USD,0.67787
13/06/2023,CAD,AUD,1.10546
13/06/2023,CAD,CAD,1
13/06/2023,CAD,EUR,0.6943
13/06/2023,CAD,GBP,0.59606
13/06/2023,CAD,USD,0.74936
13/06/2023,EUR,AUD,1.5922
13/06/2023,EUR,CAD,1.4403
13/06/2023,EUR,EUR,1
13/06/2023,EUR,GBP,0.8585
13/06/2023,EUR,USD,1.0793
13/06/2023,GBP,AUD,1.85463
13/06/2023,GBP,CAD,1.67769
13/06/2023,GBP,EUR,1.16482
13/06/2023,GBP,GBP,1
13/06/2023,GBP,USD,1.25719
13/06/2023,USD,AUD,1.47522
13/06/2023,USD,CAD,1.33448
13/06/2023,USD,EUR,0.92653
13/06/2023,USD,GBP,0.79542
13/06/2023,USD,USD,1
14/06/2023,AUD,AUD,1
14/06/2023,AUD,CAD,0.90342
14/06/2023,AUD,EUR,0.62834
14/06/2023,AUD,GBP,0.53695
14/06/2023,AUD,USD,0.67917
14/06/2023,CAD,AUD,1.1069
14/06/2023,CAD,CAD,1
14/06/2023,CAD,EUR,0.69551
14/06/2023,CAD,GBP,0.59435
14/06/2023,CAD,USD,0.75177
14/06/2023,EUR,AUD,1.5915
14/06/2023,EUR,CAD,1.4378
14/06/2023,EUR,EUR,1
14/06/2023,EUR,GBP,0.85455
14/06/2023,EUR,USD,1.0809
14/06/2023,GBP,AUD,1.86238
14/06/2023,GBP,CAD,1.68252
14/06/2023,GBP,EUR,1.17021
14/06/2023,GBP,GBP,1
14/06/2023,GBP,USD,1.26488
14/06/2023,USD,AUD,1.47238
14/06/2023,USD,CAD,1.33019
14/06/2023,USD,EUR,0.92515
14/06/2023,USD,GBP,0.79059
14/06/2023,USD,USD,1
15/06/2023,AUD,AUD,1
15/06/2023,AUD,CAD,0.90524
15/06/2023,AUD,EUR,0.62798
15/06/2023,AUD,GBP,0.53727
15/06/2023,AUD,USD,0.67941
15/06/2023,CAD,AUD,1.10468
